date,distance
1990-09-06,4.280079620795174
1990-09-19,0.7210752339690423
1990-10-01,-1.6512269524089263
1990-10-02,-1.227072072857089
1990-10-03,1.2754743006947482
1990-10-04,-4.202996760753416
1990-10-05,-3.37594397220158
1990-10-06,0.3754846183502565
1990-10-07,-0.5873399570979103
1990-10-08,0.7058252774539273
1990-10-09,1.2987929750057639
1990-10-10,-0.31613719844239974
1990-10-11,4.877617185109436
1990-10-12,5.4967940316612705
1990-10-13,1.8118975622131064
1990-10-14,1.7895691857649432
1990-10-15,-1.2786844826832198
1990-10-16,-3.926751998131383
1990-10-17,-5.2425369805795485
1990-10-18,-4.893016532027713
1990-10-19,-3.9536080864758762
1990-10-30,-2.14249208840568
1990-11-15,-1.6350713475763037
1991-01-11,-1.0703212741216461
1991-01-18,-3.7287758802587945
1991-02-06,3.9765760062260895
1991-02-20,4.756885636951795
1991-03-12,-0.3468971960114846
1991-03-27,1.2521264902660594
1991-04-22,0.6044258446137949
1991-05-24,-1.4708977557274512
1991-06-10,7.620857969653761
1991-06-27,-1.3754825479650243
1991-07-26,4.636321106038221
1991-08-13,7.438587039971269
1991-08-19,7.460268878282285
1991-08-23,4.119038925489631
1991-09-05,7.815368405663499
1991-09-23,2.2074569925965495
1991-10-09,3.3551855364259247
1991-10-23,3.0463481401516326
1991-12-18,0.32813182205444846
1992-01-24,-1.8400074835276161
1992-03-25,1.6387960861343824
1992-05-04,4.797005222207826
1992-05-28,-1.0298416105481092
1992-06-25,0.8769623239033013
1992-07-15,7.183241131940022
1992-07-28,7.052767755113891
1992-08-10,7.297284804287758
1992-08-20,6.19339650280612
1992-09-02,5.9574351059799895
1992-09-16,6.012284004705693
1992-09-28,-1.4198069816722718
1992-10-26,0.16389592977913559
1993-02-11,-3.260378998622567
1993-03-15,-2.9883299729638146
1993-04-26,1.387368741213301
1993-05-11,-1.01797404850916
1993-05-21,0.26632405700920003
1993-05-28,-0.17028478412794712
1993-06-10,-0.1712864579540767
1993-06-30,1.2379810600826442
1993-07-07,2.6479578869454947
1993-08-04,3.4404177703969037
1993-08-29,2.495225964192807
1993-09-02,4.299036530400151
1993-09-16,1.876331609125856
1993-10-05,6.327408405610742
1993-10-14,3.3684431855772647
1993-10-29,0.22962697685480649
1993-11-22,3.855916892098872
1993-11-29,-0.8212113070382774
1993-12-08,-4.6822230170717525
1994-01-06,-0.8427428930685057
1994-01-24,1.6365608618645453
1994-02-28,-1.395783166821193
1994-03-04,-1.7846038256138481
1994-03-23,0.766492849871037
1994-04-06,1.1356632615967417
1994-04-28,-1.6206222292628656
1994-05-06,-0.5121564008481787
1994-05-24,-2.0582852629151294
1994-06-09,-0.8652096380857532
1994-07-01,2.911271110054642
1994-07-08,3.3196610679174956
1994-07-30,4.829995349057887
1994-08-08,5.20582925702441
1994-08-10,5.695053192128084
1994-08-12,5.254736918231755
1994-08-14,2.4381697113354264
1994-08-16,2.5162431244391
1994-08-18,0.7953751255427726
1994-08-20,0.7656804276464442
1994-09-07,0.36328026057949536
1994-09-20,2.5359547207533595
1994-09-21,4.442959958305199
1994-10-26,-2.9695198853805405
1994-11-09,0.6127234083451647
1995-01-25,-7.582826673163456
1995-02-23,-0.12026927816021171
1995-03-21,2.4851549561875252
1995-04-20,4.086753801742606
1995-05-22,2.045730839401365
1995-06-14,0.11187147909359041
1995-07-03,0.7640096715784743
1995-07-14,0.09189600164867429
1995-08-02,2.083831525133558
1995-11-03,-1.8036529605456906
1995-12-06,1.7758251106649041
1995-12-12,-0.40060477902407854
1996-01-10,-5.1606652910208375
1996-01-25,-3.6494696397432946
1996-02-07,-3.664610073569426
1996-02-25,-6.367318082636377
1996-03-05,-1.295122935669852
1996-03-14,-8.254379391703328
1996-04-04,-8.76256482911477
1996-04-16,-1.2399384274927385
1996-05-03,-3.907796104111524
1996-05-31,3.0238839933398864
1996-06-27,4.673974221239458
1996-07-06,-0.2945221057940195
1996-07-14,1.9934060356206729
1996-07-24,2.0869169501390346
1996-08-19,3.4929208654867665
1996-09-09,-8.590097906924674
1996-09-23,-2.092488249198972
1996-10-09,-2.4526593403695927
1996-10-31,1.1476627207708
1996-11-04,1.5808187029781493
1996-11-21,1.5091480943593574
1996-12-02,1.2117128994295534
1996-12-19,-3.1381417671892304
1997-01-06,0.9535158557438201
1997-01-22,0.5829180855731977
1997-02-12,2.134725658161752
1997-03-06,3.6474061863021454
1997-03-18,3.247381912924176
1997-04-03,2.705080597753554
1997-04-04,1.8806287233053922
1997-04-30,0.18007348565312853
1997-05-12,0.661381639275163
1997-06-10,-1.6235006217215897
1997-06-17,-0.9570265908587423
1997-06-23,3.082499960452278
1997-07-29,4.793466935318374
1997-08-07,1.600046428284898
1997-08-21,11.479074872010603
1997-08-28,6.084133576873455
1997-09-06,3.973518101839982
1997-09-13,1.801183827702836
1997-09-16,2.552025039358341
1997-09-22,4.670852078669359
1997-09-23,4.788230054221195
1997-09-24,5.1873506387730295
1997-09-25,5.93988425832487
1997-09-26,5.6643303918767
1997-09-27,5.204719883428538
1997-09-28,4.705434653980372
1997-09-29,3.9262862025322107
1997-09-30,3.557200102084046
1997-10-02,5.438166938187717
1997-10-03,5.9685612057395545
1997-10-04,5.5101897732913905
1997-10-06,3.789151764395065
1997-10-07,3.7742333549468974
1997-10-08,3.2721011734987364
1997-10-09,2.714635281050569
1997-10-10,3.1853122936024043
1997-10-11,3.071801231154243
1997-10-12,3.943236200706078
1997-10-13,3.5716447922579135
1997-10-14,6.385746633809752
1997-10-15,3.7097200173615867
1997-10-16,2.8378243639134233
1997-10-17,2.5393364784652626
1997-10-18,2.1119377820170975
1997-10-19,3.1284860275689326
1997-10-20,-1.2344677858792288
1997-10-21,2.6388900056726037
1997-10-22,0.7720299142244365
1997-10-23,1.2310793947762768
1997-10-24,-0.8001288526718895
1997-10-25,0.5339113018799466
1997-10-26,-0.6315949175682185
1997-10-27,-1.3933434250163792
1997-10-28,-1.6898362044645445
1997-10-29,-0.9190074649127062
1997-10-30,-0.8687848183608686
1997-11-24,0.9294137554350286
1997-12-01,0.26103141429788224
1997-12-16,1.1975501675754217
1998-01-12,1.9886949304749955
1998-01-27,2.0352821947525364
1998-02-01,-2.618824836488283
1998-03-16,-1.6383606837593305
1998-03-30,-0.3447154190336228
1998-04-08,2.0765450519328965
1998-04-16,0.5270827053475848
1998-05-18,-1.298810637993661
1998-06-17,0.898896261561422
1998-07-14,3.8988106044609943
1998-07-31,4.781512020842211
1998-08-12,2.3838409904642397
1998-08-24,4.6841515510862735
1998-08-29,-5.659189814154548
1998-09-29,-9.220956136047626
1998-10-05,-9.65833022073661
1998-10-15,-7.695789695218249
1998-10-26,2.846987972851945
1998-11-10,2.5221924511294844
1998-11-24,2.3518766758551912
1998-12-21,1.510297917754766
1999-01-12,-1.389348984104842
1999-01-27,-0.03589324982729636
1999-02-08,1.1096396927947332
1999-03-01,-1.4894773466167095
1999-03-23,0.42047333852368496
1999-03-31,-9.346269764061628
1999-04-19,1.2765954334232568
1999-05-05,-7.195671264747366
1999-06-21,-3.6193115428110723
1999-07-19,1.1352246926403389
1999-08-13,1.3676827094362345
1999-08-26,-2.1881387083898964
1999-10-16,-9.305266177246251
1999-10-27,-10.612662119176056
1999-11-01,-14.128353691416873
1999-11-05,-6.2936300282095345
1999-11-29,1.5007462480345346
1999-12-09,-0.23046989844710453
2000-01-11,3.121119211763485
2000-02-01,-1.9994646776479605
2000-02-22,1.3626879059405965
2000-03-15,2.210163961080994
2000-03-27,-6.090328740296975
2000-04-24,0.021545129154436182
2000-05-01,-1.144791269982715
2000-05-23,4.204602115157684
2000-06-06,-1.8813987221166144
2000-06-30,0.36061257912745504
2000-07-27,5.030850958027024
2000-09-09,-2.5833816626921866
2000-10-05,-2.051055290344454
2000-10-26,3.7461748392441088
2000-11-20,-0.9807811699599931
2000-11-29,3.198393207006532
2000-12-19,-1.1731157169567474
2001-01-05,1.4539838564244647
2001-01-29,-1.015307083331468
2001-02-26,0.9711275001199411
2001-03-26,-1.62157990542865
2001-05-02,0.15337524898928478
2001-06-08,0.17454466640721833
2001-06-19,4.302873931477418
2001-07-05,2.7364941683067947
2001-08-03,1.3570433673100375
2001-08-08,0.5588988340692183
2001-08-21,1.4402444482430852
2001-09-10,1.6746612702798096
2001-09-20,-8.644448407201832
2001-09-24,-2.537110947994485
2001-10-12,-5.804100617061437
2001-11-08,-2.4668215201618615
2001-11-23,0.855549537115678
2001-12-14,-5.844967675295766
2002-01-07,-5.8766860140517
2002-01-17,2.3460488994666626
2002-03-01,1.2904780821956088
2002-03-06,1.6530898989547893
2002-04-03,7.540078708406202
2002-04-07,6.905690462613546
2002-04-17,5.741026849131906
2002-05-07,5.5789700461686245
2002-05-28,4.624877366757186
2002-06-11,4.287636014482892
2002-06-27,3.457207923312268
2002-07-16,5.287426723797154
2002-08-14,6.6955360068003955
2002-09-04,6.965420547388952
2002-10-03,-1.1190106896078014
2002-10-10,1.0769624572550534
2002-11-25,5.670053248639515
2003-01-09,7.8508422834721365
2003-01-29,5.753382792508855
2003-02-24,1.0258363408565891
2003-06-12,5.002871838454887
2003-06-25,8.451879394628758
2003-07-09,11.227292963354465
2003-08-08,8.323012947909543
2003-08-26,11.414675445842587
2004-01-08,5.128610582340457
2004-01-29,6.16824895692902
2004-02-23,3.7608450097249175
2004-03-12,0.9763296816579654
2004-03-24,1.1486056702799985
2004-04-07,2.3596161050057063
2004-04-27,3.4877739820424267
2004-05-19,4.127642490182815
2004-06-15,5.567875708082397
2004-07-07,9.04337372822279
2004-07-19,5.17143886484482
2004-08-04,11.335232683674196
2004-08-18,11.480288859399899
2004-09-29,-3.8918051664229836
2004-11-03,-5.308191808108724
2004-11-22,-0.5551611166238395
2005-01-12,6.161421374519804
2005-01-26,0.04373806724550988
2005-03-16,1.0810954642854753
2005-05-10,-7.655619508363543
2005-06-09,0.6634149351915397
2005-06-28,0.5329324546764234
2005-07-20,1.9863987698168124
2005-08-11,9.487621250957211
2005-08-23,6.771681700579247
2005-09-02,3.902235643097601
2005-09-21,-6.09015846941751
2005-10-19,-4.881221006966101
2005-11-15,-2.0864786950665284
2005-12-28,0.0754729156624272
2006-02-22,5.478313040565244
2006-04-05,5.699629361742353
2006-07-06,2.26945425151127
2006-09-19,-4.843595910101026
2006-09-25,-3.815221282790006
2006-11-01,0.3467229566279286
2007-04-27,6.758886942302915
2007-06-27,0.5691555789649101
2007-11-06,-6.933821831192727
2008-01-07,1.2025622950211101
2008-02-20,1.3195933643018947
2008-04-11,-3.4752573705544627
2008-05-19,-8.829389034584693
2008-06-24,0.6691691802814006
2008-08-05,1.4264852024585153
2008-09-15,7.092981641083796
2008-09-30,-15.751895422638665
2008-10-29,-16.365879223635417
2008-11-09,-15.47217820056522
2009-04-01,-1.981213396652663
2009-05-04,3.871294127557924
2009-07-02,3.90736576611625
2009-08-04,4.810440024326844
2009-08-11,1.383915414189694
2009-08-18,2.3978867700525512
2009-09-16,-8.824045732944207
2009-10-21,-5.995313470629945
2009-12-10,-7.01770713203814
2010-01-14,-0.8979859667238799
2010-02-22,-3.412251590202274
2010-04-05,-4.779174537025163
2010-04-16,-2.5640827269549575
2010-06-04,-0.9780172349149936
2010-07-28,3.2360583238841514
2010-09-06,-12.018466551042401
2010-09-15,-8.787673411075883
2010-10-19,-6.458923565313455
2010-11-22,-16.29735564955103
2011-02-07,4.296813318940345
2011-03-18,2.258384286461961
2011-05-02,0.10079551429457467
2011-05-16,-3.711537164979724
2011-06-06,1.0964977646088343
2011-07-11,10.779795614923096
2011-08-22,11.387748192100219
2011-08-29,-14.246779965036929
2011-09-12,-19.989165849311227
2011-09-30,-13.05320327337818
2011-10-17,-4.591108046996965
2011-11-15,-9.390794235993724
2011-12-23,1.5743772139760495
2012-02-14,2.6579221092233567
2012-03-16,4.64658006233028
2012-06-12,3.1288757348918494
2012-06-27,3.2870251761693865
2012-08-10,9.76772533345018
2012-09-28,-1.297217462509856
2012-10-25,0.2270573483897138
2012-10-31,-10.996248435299265
2012-11-27,-16.87031491139969
2012-12-19,-7.046459613259302
2013-02-05,1.4943267092288366
2013-04-09,-3.552742996005499
2013-05-22,-4.3271327402765465
2013-07-02,6.786282918348732
2013-08-13,7.953131682525857
2013-09-05,8.346131260218087
2013-10-23,-8.706860371293793
2013-12-05,0.894084720435167
2014-01-27,3.52922191768247
2014-03-14,-10.320434886933064
2014-04-11,-6.771847201481663
2014-05-07,-6.134687592133922
2014-07-24,7.863162522909292
2014-09-05,2.2846117926382448
2014-09-30,-3.6895868315658547
2014-10-27,-4.062793637666282
2014-12-12,-9.843716065281818
2015-02-02,-0.2908362755863436
2015-03-17,-3.8050183238573965
2015-04-29,4.829541304871547
2015-05-19,5.1951320989082745
2015-06-18,7.757040370463358
2015-07-10,5.853296625603754
2015-08-07,6.07223691105515
2015-09-15,9.767635295576767
2015-10-01,-14.438666222593856
2015-10-08,-20.489376819731007
2015-10-14,-19.183274544419987
2015-10-19,-15.442071046660814
2015-10-21,-13.321940791557147
2015-10-23,-13.681344806453467
2015-10-30,-14.45776359359061
2015-11-16,-7.9749313592094
2015-12-21,2.443389387104858
2016-01-14,-7.497820682651074
2016-03-10,-6.460333838748255
2016-04-28,-6.236917198708284
2016-05-27,-3.528208589705038
2016-06-28,10.025578542953717
2016-07-26,10.712546131405126
2016-08-17,11.308603731545517
2016-09-08,-8.731291677314097
2016-10-20,-15.107085875136974
2016-11-03,-10.75880819941127
2016-11-16,-11.911793351237392
2017-01-05,7.919471920354404
2017-01-27,3.4335872744947906
2017-02-27,4.210708231601714
2017-03-27,-5.520929050946876
2017-04-11,-1.0900999606693347
2017-05-18,5.216564301748598
2017-06-06,8.845103398233483
2017-06-13,6.453742651096327
2017-06-21,8.646583395511023
2017-07-07,8.049760056340396
2017-09-05,-1.4226125905494342
2018-01-22,3.633474679155775
2018-02-26,9.803703589470032
2018-04-18,1.6843010846136792
2018-05-23,2.3299915879279425
2018-06-18,2.776048617275677
2018-07-20,5.648730435934432
2018-08-14,6.836097811730333
2018-09-19,-13.59398079640357
2018-10-04,-4.3458292041260265
2018-10-17,-5.937944778952158
2018-11-20,-2.164246613189732
2018-12-13,-3.411794758497507
2019-02-01,-1.057824179905701
2019-02-15,2.1645651758200017
2019-03-25,1.5345792317897775
2019-04-11,2.0056359101709873
2019-04-17,2.313510410481996
2019-05-20,2.8329283056925902
2019-06-25,7.98831677055869
2019-07-16,7.028083864147256
2019-08-15,8.039000631702322
2019-09-03,3.1747393631872214
2019-09-09,-0.2981824825017725
2019-09-17,-1.9863469970870895
2019-09-23,-4.796835268776071
2019-10-07,-4.333250870050364
2019-11-14,-2.557253580080591
2020-01-10,5.740711017374068
2020-02-18,6.944540138895675
2020-03-11,6.921732939036062
2020-04-17,-1.740876914546
2020-05-04,2.1990921018352196
2020-05-15,-1.1327013060945887
2020-05-27,-3.649972236472557
2020-06-23,0.42890482142701103
2020-07-21,2.9957917808784202
2020-08-05,12.466746624155967
2020-08-21,0.05520564398533878
2020-09-25,-14.386949220700394
2020-10-15,-6.494365483663678
2020-11-17,-7.059777399453083
2020-12-28,-6.2479118448278115
2021-01-14,-4.629399631446596
2021-02-09,-2.495009035098853
2021-02-23,0.16761345162684904
2021-03-30,-1.4687191610588854
2021-04-21,-1.2539171589184974
2021-04-28,0.709616664944356
2021-05-27,1.1317148399476054
2021-06-08,1.0213484615696302
2021-06-18,1.1069672570880016
2021-07-01,3.7096223492618705
2021-07-13,6.0728905848839005
2021-08-11,8.796667487887142
2021-08-19,4.558683855301837
2021-08-23,4.816934395509172
2021-08-30,2.1042363513720304
2021-09-01,3.9240855064757056
2021-09-07,2.611764843786716
2021-09-11,6.155036134994063
2021-09-13,11.985264845097738
2021-09-15,7.919906753201403
2021-09-19,1.4588069174087508
2021-09-22,-2.3984716229357375
2021-09-26,2.477760384271612
2021-09-28,-1.7986705726247223
2021-10-04,-0.012799810313708804
2021-10-06,2.3510482167899696
2021-10-08,-0.17694188910636655
2021-10-13,-4.966718739347179
2021-10-16,-4.9178933966916745
2021-10-19,-1.735328935036165
2021-10-21,-3.2353706169324923
2021-10-24,-2.752940617276984
2021-11-12,-7.290515437792102
2021-11-17,-3.6725064260329248
2021-12-03,-0.4897720832035475
2021-12-10,5.1349200656593155
2021-12-17,0.5548501065221529
2022-01-13,3.3533384564217315
2022-02-09,1.1449684723213096
2022-03-14,3.4979629775319054
2022-04-12,3.3526011735351418
2022-05-17,-9.266438327150588
2022-06-02,-4.529518259321215
2022-07-20,2.5872326001669137
2022-08-22,3.749889777377504
2022-09-13,0.26912461651789954
2022-09-14,-1.612088798930266
2022-09-20,-2.117596079619254
2022-09-27,-5.515662893756399
2022-10-07,-7.343323041238037
2022-11-18,-6.822805495060926
